epoch,size_bin,recall_at_05,median_iou,fp_above_tp_median,median_tp_conf,gt_count,tp_count,fp_count
27,8-16,0.8573,0.7592,0.0177,0.5039,10958,9394,47108
27,16-32,0.9027,0.8318,0.013,0.7075,13434,12127,32828
27,32-64,0.9426,0.9091,0.0109,0.856,6098,5748,9084
27,64-128,0.9581,0.9469,0.0086,0.9131,1743,1670,2099
27,128-9999,0.9514,0.9546,0.0054,0.9224,144,137,369
28,0-8,0.7068,0.6795,0.0345,0.2494,6382,4511,29637
28,8-16,0.8499,0.7579,0.0162,0.5,10958,9313,46201
28,16-32,0.901,0.8329,0.0122,0.7168,13434,12104,32470
28,32-64,0.9449,0.9089,0.0104,0.8633,6098,5762,9479
28,64-128,0.961,0.9473,0.0101,0.9175,1743,1675,1974
28,128-9999,0.9583,0.956,0.007,0.9297,144,138,284
29,0-8,0.7089,0.6779,0.0336,0.2737,6382,4524,28724
29,8-16,0.858,0.7563,0.0167,0.5195,10958,9402,45103
29,16-32,0.9056,0.8314,0.0131,0.7168,13434,12166,33111
29,32-64,0.946,0.9092,0.0105,0.8652,6098,5769,9377
29,64-128,0.9558,0.9472,0.0079,0.918,1743,1666,1906
29,128-9999,0.9514,0.9508,0.003,0.9214,144,137,330
30,0-8,0.7112,0.681,0.0354,0.2752,6382,4539,27618
30,8-16,0.8579,0.7588,0.0167,0.5156,10958,9401,46093
30,16-32,0.8986,0.8326,0.0121,0.7202,13434,12072,33840
30,32-64,0.9449,0.9077,0.0109,0.8633,6098,5762,9558
30,64-128,0.9598,0.9481,0.0075,0.916,1743,1673,2008
30,128-9999,0.9444,0.9527,0.0068,0.9192,144,136,296
31,0-8,0.7114,0.6803,0.0321,0.2659,6382,4540,27940
31,8-16,0.8602,0.7587,0.0169,0.5117,10958,9426,47411
31,16-32,0.9034,0.8326,0.0127,0.7266,13434,12136,32956
31,32-64,0.9423,0.9094,0.013,0.874,6098,5746,8528
31,64-128,0.9604,0.9492,0.0112,0.9209,1743,1674,1695
31,128-9999,0.9653,0.9522,0.0109,0.9287,144,139,275
32,0-8,0.7122,0.6832,0.0325,0.269,6382,4545,30137
32,8-16,0.8602,0.76,0.0163,0.5156,10958,9426,46585
32,16-32,0.9001,0.8337,0.0136,0.7358,13434,12092,32025
32,32-64,0.9436,0.909,0.0134,0.876,6098,5754,8228
32,64-128,0.9541,0.9482,0.0087,0.9204,1743,1663,1720
32,128-9999,0.9653,0.9549,0.0,0.9228,144,139,276
33,0-8,0.7153,0.6772,0.0327,0.2598,6382,4565,28472
33,8-16,0.8608,0.7593,0.0161,0.5215,10958,9433,46308
33,16-32,0.9002,0.8338,0.0127,0.7402,13434,12093,31333
33,32-64,0.9446,0.9092,0.0111,0.8818,6098,5760,8611
33,64-128,0.9564,0.9479,0.0075,0.9287,1743,1667,1591
33,128-9999,0.9583,0.9533,0.0036,0.9402,144,138,281
34,0-8,0.7129,0.678,0.0317,0.2524,6382,4550,27599
34,8-16,0.8596,0.7614,0.0159,0.5176,10958,9419,47692
34,16-32,0.9001,0.835,0.0127,0.7324,13434,12092,32118
34,32-64,0.9421,0.9102,0.0133,0.8789,6098,5745,8134
34,64-128,0.9484,0.9492,0.0149,0.9253,1743,1653,1476
34,128-9999,0.9583,0.9551,0.0044,0.9336,144,138,229
35,0-8,0.7191,0.682,0.033,0.2673,6382,4589,28393
35,8-16,0.8624,0.7602,0.0162,0.5225,10958,9450,45963
35,16-32,0.9027,0.8345,0.0116,0.7324,13434,12127,33311
35,32-64,0.9418,0.91,0.0112,0.8774,6098,5743,8504
35,64-128,0.9581,0.9485,0.0116,0.9273,1743,1670,1719
35,128-9999,0.9653,0.9551,0.0073,0.9341,144,139,275
36,0-8,0.7148,0.6839,0.0327,0.2583,6382,4562,28431
36,8-16,0.8596,0.7599,0.0155,0.5195,10958,9419,47106
36,16-32,0.8996,0.8345,0.0131,0.7417,13434,12085,31870
36,32-64,0.9419,0.9096,0.014,0.8823,6098,5744,8050
36,64-128,0.9524,0.9491,0.0146,0.9263,1743,1660,1510
36,128-9999,0.9583,0.9584,0.0123,0.9304,144,138,243
37,0-8,0.7173,0.6796,0.0298,0.269,6382,4578,29338
37,8-16,0.8617,0.7584,0.0156,0.5293,10958,9443,46007
37,16-32,0.9007,0.8332,0.0134,0.7446,13434,12100,31253
37,32-64,0.9411,0.91,0.0134,0.8848,6098,5739,7781
37,64-128,0.9518,0.9487,0.0139,0.9277,1743,1659,1438
37,128-9999,0.9444,0.9578,0.0101,0.938,144,136,199
38,0-8,0.7183,0.681,0.0313,0.269,6382,4584,29604
38,8-16,0.862,0.7598,0.0155,0.5371,10958,9446,46206
38,16-32,0.8987,0.8333,0.0134,0.7549,13434,12073,31040
38,32-64,0.9372,0.9102,0.014,0.8818,6098,5715,7722
38,64-128,0.9478,0.9493,0.014,0.9307,1743,1652,1496
38,128-9999,0.9514,0.955,0.0,0.9468,144,137,262
39,0-8,0.7156,0.68,0.0306,0.2644,6382,4567,29232
39,8-16,0.8627,0.7599,0.015,0.5352,10958,9453,47498
39,16-32,0.9003,0.8327,0.0133,0.7446,13434,12094,30770
39,32-64,0.9365,0.9097,0.0152,0.8818,6098,5711,7364
39,64-128,0.9443,0.9487,0.0164,0.9282,1743,1646,1459
39,128-9999,0.9444,0.9556,0.0085,0.9402,144,136,234
40,0-8,0.7244,0.6837,0.0316,0.2798,6382,4623,30045
40,8-16,0.8639,0.76,0.0157,0.5469,10958,9467,47342
40,16-32,0.8976,0.8332,0.0136,0.7534,13434,12058,31277
40,32-64,0.9351,0.91,0.0156,0.8911,6098,5702,7371
40,64-128,0.9466,0.9491,0.0105,0.9307,1743,1650,1427
40,128-9999,0.9583,0.9542,0.0043,0.9414,144,138,235
41,0-8,0.7223,0.6819,0.0317,0.283,6382,4610,29959
41,8-16,0.8603,0.7596,0.0155,0.5391,10958,9427,47173
41,16-32,0.8973,0.8329,0.0134,0.752,13434,12054,30954
41,32-64,0.9367,0.9098,0.0158,0.8818,6098,5712,7602
41,64-128,0.9461,0.9494,0.0176,0.9326,1743,1649,1253
41,128-9999,0.9514,0.9578,0.0,0.9414,144,137,175
42,0-8,0.7255,0.6811,0.0312,0.2847,6382,4630,31070
42,8-16,0.8613,0.7604,0.016,0.5371,10958,9438,46910
42,16-32,0.8939,0.8341,0.0142,0.7476,13434,12008,29634
42,32-64,0.9359,0.9095,0.0169,0.8833,6098,5707,7355
42,64-128,0.9455,0.949,0.0169,0.9326,1743,1648,1302
42,128-9999,0.9514,0.9559,0.0061,0.9507,144,137,165
43,0-8,0.7244,0.6828,0.0326,0.2705,6382,4623,31607
43,8-16,0.8597,0.7604,0.0149,0.543,10958,9421,46609
43,16-32,0.8942,0.8334,0.015,0.7593,13434,12013,29220
43,32-64,0.9341,0.9097,0.0151,0.8882,6098,5696,7165
43,64-128,0.9426,0.9483,0.0212,0.9302,1743,1643,1224
43,128-9999,0.9514,0.9575,0.0,0.9458,144,137,173
44,0-8,0.7181,0.6817,0.0305,0.2752,6382,4583,30069
44,8-16,0.8609,0.7605,0.0151,0.5508,10958,9434,46838
44,16-32,0.8962,0.833,0.0137,0.7563,13434,12040,30904
44,32-64,0.9333,0.9098,0.015,0.8843,6098,5691,7528
44,64-128,0.9421,0.9488,0.02,0.9326,1743,1642,1248
44,128-9999,0.9444,0.9563,0.0122,0.9468,144,136,164
45,0-8,0.7198,0.6788,0.0323,0.2737,6382,4594,29779
45,8-16,0.8588,0.7601,0.0149,0.5508,10958,9411,46746
45,16-32,0.8955,0.8333,0.0139,0.7661,13434,12030,30751
45,32-64,0.9326,0.9095,0.0165,0.8887,6098,5687,7278
45,64-128,0.938,0.9496,0.0204,0.9312,1743,1635,1176
45,128-9999,0.9514,0.9542,0.0158,0.9458,144,137,190
46,0-8,0.7269,0.6835,0.0326,0.2752,6382,4639,31722
46,8-16,0.8589,0.7595,0.0154,0.5479,10958,9412,46554
46,16-32,0.8931,0.8338,0.0145,0.7661,13434,11998,29092
46,32-64,0.9298,0.9097,0.0156,0.8931,6098,5670,6859
