epoch,size_bin,recall_at_05,median_iou,fp_above_tp_median,median_tp_conf,gt_count,tp_count,fp_count
19,16-32,0.8511,0.8151,0.0158,0.6001,13434,11434,34105
19,32-64,0.9333,0.8988,0.0077,0.8208,6098,5691,12530
19,64-128,0.9604,0.9334,0.0075,0.8564,1743,1674,3322
19,128-9999,0.9583,0.9226,0.0035,0.8001,144,138,571
20,0-8,0.6412,0.6583,0.0596,0.1919,6382,4092,31615
20,8-16,0.7813,0.7332,0.0241,0.3433,10958,8561,48741
20,16-32,0.8511,0.8164,0.0149,0.6318,13434,11434,31522
20,32-64,0.9234,0.8999,0.0097,0.8223,6098,5631,10804
20,64-128,0.961,0.9359,0.0089,0.8784,1743,1675,2921
20,128-9999,0.9167,0.9337,0.0063,0.7793,144,132,631
21,0-8,0.6225,0.6551,0.0641,0.1744,6382,3973,26629
21,8-16,0.7811,0.7338,0.0252,0.314,10958,8559,48483
21,16-32,0.8552,0.8158,0.0148,0.5947,13434,11489,35888
21,32-64,0.9274,0.8968,0.0076,0.8276,6098,5655,11638
21,64-128,0.9524,0.9356,0.0077,0.874,1743,1660,2970
21,128-9999,0.9653,0.9295,0.0045,0.7959,144,139,663
22,0-8,0.6322,0.6663,0.0654,0.1666,6382,4035,27433
22,8-16,0.7894,0.7332,0.0244,0.3091,10958,8650,48984
22,16-32,0.8577,0.8175,0.0143,0.5908,13434,11522,34756
22,32-64,0.9296,0.9004,0.0089,0.8174,6098,5669,11256
22,64-128,0.953,0.9384,0.0089,0.8633,1743,1661,3017
22,128-9999,0.9722,0.9335,0.0075,0.8162,144,140,535
23,0-8,0.6227,0.6578,0.0627,0.1721,6382,3974,27466
23,8-16,0.7849,0.7324,0.0243,0.3328,10958,8601,48820
23,16-32,0.8547,0.8163,0.0148,0.6113,13434,11482,33962
23,32-64,0.9259,0.899,0.0082,0.8174,6098,5646,11800
23,64-128,0.9587,0.9371,0.0057,0.8818,1743,1671,3152
23,128-9999,0.9444,0.9362,0.0043,0.8203,144,136,694
24,0-8,0.6362,0.6662,0.0624,0.1766,6382,4060,29936
24,8-16,0.7866,0.7396,0.0236,0.3276,10958,8620,48475
24,16-32,0.8594,0.82,0.0147,0.5947,13434,11545,33117
24,32-64,0.9292,0.9008,0.0081,0.8164,6098,5666,11191
24,64-128,0.9558,0.9379,0.0077,0.8711,1743,1666,2714
24,128-9999,0.9236,0.9379,0.0032,0.8267,144,133,626
25,0-8,0.6243,0.66,0.061,0.171,6382,3984,27624
25,8-16,0.7858,0.7368,0.024,0.3398,10958,8611,47423
25,16-32,0.8626,0.8161,0.0143,0.626,13434,11588,34268
25,32-64,0.9374,0.8968,0.0085,0.8242,6098,5716,12555
25,64-128,0.9552,0.9346,0.0096,0.876,1743,1665,2816
25,128-9999,0.9514,0.9365,0.0053,0.7891,144,137,561
26,0-8,0.6398,0.6578,0.0566,0.1907,6382,4083,27298
26,8-16,0.7953,0.7384,0.0218,0.3577,10958,8715,51310
26,16-32,0.8629,0.8181,0.0138,0.646,13434,11592,34108
26,32-64,0.9269,0.9006,0.0082,0.8398,6098,5652,10334
26,64-128,0.9472,0.9378,0.0097,0.8989,1743,1651,2376
26,128-9999,0.9583,0.9376,0.0074,0.8584,144,138,543
27,0-8,0.6481,0.6654,0.0591,0.1824,6382,4136,29472
27,8-16,0.7965,0.7377,0.023,0.3398,10958,8728,49249
27,16-32,0.8634,0.8201,0.0143,0.6245,13434,11599,33017
27,32-64,0.9277,0.9019,0.0092,0.8335,6098,5657,9711
27,64-128,0.9507,0.9404,0.0093,0.8926,1743,1657,2476
27,128-9999,0.9583,0.9394,0.0034,0.8413,144,138,583
28,0-8,0.6454,0.6632,0.0611,0.1813,6382,4119,30262
28,8-16,0.7897,0.7365,0.0236,0.3398,10958,8654,47177
28,16-32,0.8589,0.819,0.0138,0.6387,13434,11538,33172
28,32-64,0.9323,0.8995,0.0077,0.8398,6098,5685,11316
28,64-128,0.9564,0.9401,0.0094,0.8911,1743,1667,2672
28,128-9999,0.9792,0.9351,0.0049,0.856,144,141,608
29,0-8,0.6385,0.6639,0.0573,0.1859,6382,4075,27939
29,8-16,0.7917,0.7379,0.0232,0.3594,10958,8675,48234
29,16-32,0.8645,0.8199,0.0139,0.6582,13434,11614,34780
29,32-64,0.9329,0.9011,0.008,0.8472,6098,5689,10702
29,64-128,0.9587,0.9398,0.0089,0.895,1743,1671,2573
29,128-9999,0.9792,0.9429,0.0048,0.8491,144,141,624
30,0-8,0.6485,0.6619,0.0618,0.1848,6382,4139,29664
30,8-16,0.7935,0.7384,0.0225,0.354,10958,8695,49774
30,16-32,0.8628,0.8208,0.0159,0.6333,13434,11591,31707
30,32-64,0.9282,0.9029,0.009,0.8355,6098,5660,10147
30,64-128,0.957,0.9397,0.0066,0.8911,1743,1668,2590
30,128-9999,0.9653,0.9359,0.0068,0.8613,144,139,443
31,0-8,0.6463,0.6634,0.0539,0.1896,6382,4125,29860
31,8-16,0.7969,0.7389,0.0226,0.3684,10958,8732,48881
31,16-32,0.8633,0.8199,0.0148,0.646,13434,11597,32926
31,32-64,0.9306,0.9017,0.0077,0.8398,6098,5675,10063
31,64-128,0.9512,0.9407,0.0103,0.8931,1743,1658,2418
31,128-9999,0.9653,0.9462,0.0038,0.8457,144,139,526
