epoch,size_bin,recall_at_05,median_iou,fp_above_tp_median,median_tp_conf,gt_count,tp_count,fp_count
46,64-128,0.0815,0.9439,0.7488,0.1678,1743,142,2329
46,128-9999,0.0694,0.9744,0.7315,0.0104,144,10,257
47,0-8,0.157,0.6597,0.3151,0.0563,6382,1002,36551
47,8-16,0.1605,0.734,0.3656,0.063,10958,1759,54839
47,16-32,0.1188,0.8086,0.4644,0.0781,13434,1596,35353
47,32-64,0.0869,0.8969,0.6188,0.1315,6098,530,10940
47,64-128,0.0803,0.9416,0.7436,0.2316,1743,140,2293
47,128-9999,0.0625,0.9703,0.7248,0.0148,144,9,258
48,0-8,0.1539,0.657,0.3385,0.0515,6382,982,35541
48,8-16,0.1571,0.7367,0.3685,0.0621,10958,1722,55283
48,16-32,0.1158,0.8093,0.4581,0.0789,13434,1556,35982
48,32-64,0.0863,0.8982,0.6184,0.1196,6098,526,10967
48,64-128,0.082,0.9405,0.7381,0.2991,1743,143,2260
48,128-9999,0.0486,0.9712,0.6957,0.023,144,7,253
49,0-8,0.1539,0.662,0.3348,0.0505,6382,982,35440
49,8-16,0.1586,0.7354,0.3627,0.0629,10958,1738,55421
49,16-32,0.1161,0.8072,0.4592,0.0761,13434,1560,36084
49,32-64,0.083,0.8982,0.6073,0.142,6098,506,10958
49,64-128,0.0769,0.9387,0.7271,0.358,1743,134,2261
49,128-9999,0.0417,0.977,0.698,0.0259,144,6,245
